0,2230,550509,103.6801367,1.34187317,64.1,-1508042.05,6195570.89,148364.87
1,2230,550510,103.6801367,1.34187317,64.1,-1508042.04,6195570.88,148364.86
2,2230,550511,103.6801367,1.34187333,64.2,-1508042.07,6195570.95,148364.88
3,2230,550512,103.6801367,1.34187333,64.2,-1508042.08,6195571,148364.88
4,2230,550513,103.6801367,1.34187333,64.3,-1508042.09,6195571.02,148364.88
5,2230,550514,103.6801368,1.34187333,64.3,-1508042.1,6195571.05,148364.88
6,2230,550515,103.6801368,1.34187333,64.3,-1508042.11,6195571.07,148364.89
7,2230,550516,103.6801372,1.34187333,64.3,-1508042.14,6195571.06,148364.88
8,2230,550517,103.6801373,1.34187317,64.3,-1508042.16,6195571.03,148364.87
9,2230,550518,103.6801377,1.341873,64.2,-1508042.18,6195570.98,148364.86
10,2230,550519,103.6801378,1.341873,64.2,-1508042.2,6195570.93,148364.85
11,2230,550520,103.6801378,1.341873,64.2,-1508042.19,6195570.9,148364.85
12,2230,550521,103.680138,1.341873,64.2,-1508042.2,6195570.88,148364.85
13,2230,550522,103.6801378,1.341873,64.1,-1508042.18,6195570.87,148364.84
14,2230,550523,103.6801378,1.34187283,64.1,-1508042.18,6195570.85,148364.83
15,2230,550524,103.6801378,1.34187267,64.1,-1508042.17,6195570.81,148364.81
16,2230,550525,103.6801378,1.34187267,64,-1508042.15,6195570.77,148364.8
17,2230,550526,103.6801375,1.34187267,64,-1508042.12,6195570.74,148364.8
18,2230,550527,103.6801373,1.3418725,64,-1508042.09,6195570.73,148364.79
19,2230,550528,103.6801372,1.3418725,64,-1508042.07,6195570.72,148364.79
20,2230,550529,103.6801372,1.3418725,63.9,-1508042.05,6195570.68,148364.79
21,2230,550530,103.680137,1.3418725,63.9,-1508042.03,6195570.66,148364.78
22,2230,550531,103.680137,1.3418725,63.9,-1508042.02,6195570.63,148364.78
23,2230,550532,103.680137,1.34187233,63.9,-1508042.03,6195570.62,148364.78
24,2230,550533,103.6801372,1.3418725,63.8,-1508042.04,6195570.6,148364.78
25,2230,550534,103.6801373,1.34187267,63.8,-1508042.05,6195570.59,148364.79
26,2230,550535,103.6801375,1.34187283,63.8,-1508042.07,6195570.6,148364.81
27,2230,550536,103.6801375,1.34187283,63.9,-1508042.09,6195570.61,148364.82
28,2230,550537,103.6801372,1.341873,63.9,-1508042.07,6195570.7,148364.85
29,2230,550538,103.6801373,1.34187317,64,-1508042.08,6195570.71,148364.86
30,2230,550539,103.6801375,1.34187317,64,-1508042.11,6195570.74,148364.86
31,2230,550540,103.6801378,1.34187317,64,-1508042.15,6195570.71,148364.85
32,2230,550541,103.6801378,1.34187317,64,-1508042.15,6195570.7,148364.86
33,2230,550542,103.6801382,1.34187317,63.9,-1508042.17,6195570.67,148364.85
34,2230,550543,103.6801385,1.341873,63.9,-1508042.2,6195570.63,148364.84
35,2230,550544,103.6801388,1.34187283,63.9,-1508042.23,6195570.61,148364.83
36,2230,550545,103.6801392,1.34187283,63.9,-1508042.26,6195570.56,148364.83
37,2230,550546,103.6801385,1.34187333,63.9,-1508042.2,6195570.59,148364.88
38,2230,550547,103.6801388,1.3418735,63.9,-1508042.23,6195570.61,148364.89
39,2230,550548,103.680139,1.3418735,63.9,-1508042.26,6195570.64,148364.9
40,2230,550549,103.6801392,1.34187367,64,-1508042.28,6195570.65,148364.91
41,2230,550550,103.6801393,1.3418735,63.9,-1508042.28,6195570.63,148364.9
42,2230,550551,103.6801393,1.3418735,63.9,-1508042.28,6195570.62,148364.89
43,2230,550552,103.6801395,1.34187333,63.9,-1508042.29,6195570.59,148364.87
44,2230,550553,103.6801397,1.341873,63.9,-1508042.3,6195570.55,148364.85
45,2230,550554,103.6801397,1.341873,63.9,-1508042.31,6195570.54,148364.84
46,2230,550555,103.6801398,1.341873,63.9,-1508042.32,6195570.54,148364.84
47,2230,550556,103.6801398,1.34187283,63.9,-1508042.33,6195570.56,148364.83
48,2230,550557,103.6801398,1.34187283,63.9,-1508042.34,6195570.55,148364.82
49,2230,550558,103.68014,1.34187283,63.9,-1508042.35,6195570.56,148364.82
50,2230,550559,103.6801402,1.34187267,63.9,-1508042.38,6195570.57,148364.81
51,2230,550560,103.6801403,1.34187267,63.9,-1508042.4,6195570.57,148364.81
52,2230,550561,103.6801405,1.34187267,63.9,-1508042.41,6195570.56,148364.8
53,2230,550562,103.6801407,1.34187267,63.9,-1508042.43,6195570.57,148364.8
54,2230,550563,103.6801407,1.3418725,63.9,-1508042.45,6195570.61,148364.79
55,2230,550564,103.6801408,1.3418725,64,-1508042.47,6195570.64,148364.78
56,2230,550565,103.6801408,1.34187233,64,-1508042.46,6195570.63,148364.77
57,2230,550566,103.6801408,1.34187233,64,-1508042.47,6195570.65,148364.76
58,2230,550567,103.6801408,1.34187217,64,-1508042.47,6195570.66,148364.75
59,2230,550568,103.6801408,1.34187217,64,-1508042.47,6195570.69,148364.75
60,2230,550569,103.6801408,1.34187217,64,-1508042.47,6195570.69,148364.75
61,2230,550570,103.6801407,1.341872,64,-1508042.45,6195570.68,148364.74
62,2230,550571,103.6801405,1.341872,64,-1508042.44,6195570.68,148364.74
63,2230,550572,103.6801405,1.341872,64,-1508042.44,6195570.67,148364.73
64,2230,550573,103.6801405,1.341872,64,-1508042.44,6195570.67,148364.72
65,2230,550574,103.6801405,1.341872,64,-1508042.44,6195570.66,148364.73
66,2230,550575,103.6801405,1.341872,64,-1508042.43,6195570.68,148364.73
67,2230,550576,103.6801403,1.341872,64.1,-1508042.44,6195570.72,148364.73
68,2230,550577,103.6801403,1.341872,64.1,-1508042.44,6195570.74,148364.74
69,2230,550578,103.6801403,1.341872,64.1,-1508042.44,6195570.76,148364.74
70,2230,550579,103.6801403,1.341872,64.1,-1508042.44,6195570.78,148364.73
71,2230,550580,103.6801403,1.341872,64.1,-1508042.44,6195570.8,148364.73
72,2230,550581,103.6801403,1.34187217,64.2,-1508042.45,6195570.83,148364.75
73,2230,550582,103.6801402,1.34187217,64.2,-1508042.44,6195570.84,148364.75
74,2230,550583,103.68014,1.34187217,64.2,-1508042.43,6195570.86,148364.76
75,2230,550584,103.68014,1.34187217,64.2,-1508042.42,6195570.86,148364.76
76,2230,550585,103.6801398,1.34187233,64.2,-1508042.41,6195570.88,148364.77
77,2230,550586,103.6801397,1.34187233,64.2,-1508042.4,6195570.9,148364.78
78,2230,550587,103.6801395,1.3418725,64.2,-1508042.38,6195570.92,148364.79
79,2230,550588,103.6801393,1.3418725,64.2,-1508042.37,6195570.93,148364.79
80,2230,550589,103.6801392,1.3418725,64.2,-1508042.35,6195570.94,148364.79
81,2230,550590,103.680139,1.3418725,64.3,-1508042.34,6195570.95,148364.79
82,2230,550591,103.680139,1.3418725,64.3,-1508042.33,6195570.96,148364.79
83,2230,550592,103.6801387,1.3418725,64.3,-1508042.3,6195570.96,148364.79
84,2230,550593,103.6801385,1.34187267,64.2,-1508042.27,6195570.94,148364.81
85,2230,550594,103.6801383,1.34187267,64.2,-1508042.24,6195570.9,148364.81
86,2230,550595,103.6801382,1.34187267,64.2,-1508042.23,6195570.9,148364.81
87,2230,550596,103.6801382,1.34187267,64.2,-1508042.21,6195570.89,148364.82
88,2230,550597,103.680138,1.34187283,64.2,-1508042.2,6195570.88,148364.83
89,2230,550598,103.6801378,1.341873,64.2,-1508042.19,6195570.9,148364.84
90,2230,550599,103.6801378,1.34187283,64.2,-1508042.19,6195570.94,148364.84
91,2230,550600,103.6801378,1.341873,64.3,-1508042.2,6195570.98,148364.85
92,2230,550601,103.6801378,1.341873,64.3,-1508042.2,6195570.99,148364.85
93,2230,550602,103.6801377,1.341873,64.3,-1508042.19,6195571,148364.86
94,2230,550603,103.6801378,1.341873,64.3,-1508042.2,6195570.99,148364.85
95,2230,550604,103.6801378,1.341873,64.3,-1508042.21,6195570.98,148364.85
96,2230,550605,103.6801378,1.341873,64.2,-1508042.21,6195570.96,148364.85
97,2230,550606,103.6801377,1.34187317,64.2,-1508042.19,6195570.96,148364.86
98,2230,550607,103.6801377,1.34187317,64.3,-1508042.2,6195570.99,148364.86
99,2230,550608,103.6801377,1.34187333,64.3,-1508042.19,6195571.01,148364.88
100,2230,550609,103.6801375,1.34187333,64.3,-1508042.18,6195571.02,148364.89
101,2230,550610,103.6801375,1.3418735,64.3,-1508042.17,6195571.02,148364.91
102,2230,550611,103.6801373,1.34187367,64.3,-1508042.17,6195571.06,148364.92
103,2230,550612,103.6801373,1.34187367,64.4,-1508042.18,6195571.09,148364.93
104,2230,550613,103.6801373,1.34187367,64.4,-1508042.18,6195571.09,148364.93
105,2230,550614,103.6801373,1.34187383,64.4,-1508042.18,6195571.1,148364.94
106,2230,550615,103.6801373,1.34187383,64.4,-1508042.19,6195571.12,148364.94
107,2230,550616,103.6801373,1.34187367,64.4,-1508042.19,6195571.12,148364.93
108,2230,550617,103.6801375,1.34187383,64.4,-1508042.2,6195571.11,148364.94
109,2230,550618,103.6801375,1.34187383,64.4,-1508042.19,6195571.09,148364.94
110,2230,550619,103.6801375,1.341874,64.4,-1508042.19,6195571.09,148364.96
111,2230,550620,103.6801373,1.341874,64.3,-1508042.17,6195571.08,148364.97
112,2230,550621,103.6801372,1.34187417,64.3,-1508042.15,6195571.07,148364.98
113,2230,550622,103.680137,1.34187417,64.3,-1508042.13,6195571.04,148364.98
114,2230,550623,103.6801367,1.34187417,64.3,-1508042.09,6195571.03,148364.98
115,2230,550624,103.6801367,1.34187417,64.2,-1508042.08,6195571,148364.97
116,2230,550625,103.6801367,1.341874,64.2,-1508042.07,6195570.96,148364.96
117,2230,550626,103.6801365,1.341874,64.2,-1508042.05,6195570.92,148364.95
118,2230,550627,103.6801365,1.34187383,64.1,-1508042.04,6195570.91,148364.94
119,2230,550628,103.6801365,1.34187383,64.1,-1508042.03,6195570.9,148364.93
120,2230,550629,103.6801365,1.34187383,64.1,-1508042.02,6195570.86,148364.93
121,2230,550630,103.6801363,1.34187383,64.1,-1508042,6195570.83,148364.93
122,2230,550631,103.6801362,1.34187383,64.1,-1508041.98,6195570.83,148364.94
123,2230,550632,103.680136,1.34187383,64.1,-1508041.97,6195570.84,148364.94
124,2230,550633,103.680136,1.34187383,64.1,-1508041.96,6195570.84,148364.93
125,2230,550634,103.6801358,1.34187383,64,-1508041.94,6195570.82,148364.93
126,2230,550635,103.6801357,1.34187383,64,-1508041.92,6195570.83,148364.93
127,2230,550636,103.6801357,1.34187367,64.1,-1508041.93,6195570.85,148364.92
128,2230,550637,103.6801358,1.34187367,64.1,-1508041.94,6195570.85,148364.91
129,2230,550638,103.6801358,1.3418735,64.1,-1508041.95,6195570.86,148364.89
130,2230,550639,103.680136,1.34187333,64.1,-1508041.96,6195570.87,148364.87
131,2230,550640,103.680136,1.34187317,64.1,-1508041.97,6195570.88,148364.86
132,2230,550641,103.680136,1.341873,64.1,-1508041.97,6195570.86,148364.85
133,2230,550642,103.680136,1.341873,64.1,-1508041.96,6195570.87,148364.84
134,2230,550643,103.6801358,1.34187283,64.1,-1508041.96,6195570.88,148364.83
135,2230,550644,103.6801358,1.34187283,64.1,-1508041.95,6195570.89,148364.82
136,2230,550645,103.6801357,1.34187283,64.1,-1508041.94,6195570.91,148364.82
137,2230,550646,103.6801355,1.34187267,64.1,-1508041.93,6195570.93,148364.81
138,2230,550647,103.6801355,1.3418725,64.2,-1508041.93,6195570.97,148364.79
139,2230,550648,103.6801355,1.34187233,64.2,-1508041.94,6195570.99,148364.78
140,2230,550649,103.6801355,1.34187233,64.2,-1508041.95,6195571.03,148364.77
141,2230,550650,103.6801357,1.34187217,64.3,-1508041.97,6195571.06,148364.76
142,2230,550651,103.6801357,1.341872,64.3,-1508041.98,6195571.08,148364.74
143,2230,550652,103.6801358,1.341872,64.3,-1508042,6195571.09,148364.74
144,2230,550653,103.680136,1.341872,64.3,-1508042.02,6195571.08,148364.73
145,2230,550654,103.680136,1.341872,64.3,-1508042.02,6195571.1,148364.75
146,2230,550655,103.680136,1.34187217,64.3,-1508042.01,6195571.08,148364.76
147,2230,550656,103.6801358,1.34187217,64.3,-1508042,6195571.05,148364.77
148,2230,550657,103.6801358,1.34187233,64.2,-1508041.99,6195571.02,148364.78
149,2230,550658,103.6801358,1.3418725,64.2,-1508041.97,6195570.98,148364.8
150,2230,550659,103.6801357,1.34187267,64.2,-1508041.96,6195570.96,148364.81
151,2230,550660,103.6801357,1.34187267,64.1,-1508041.94,6195570.93,148364.82
152,2230,550661,103.6801357,1.34187283,64.2,-1508041.94,6195570.94,148364.82
153,2230,550662,103.6801357,1.34187267,64.2,-1508041.94,6195570.95,148364.82
154,2230,550663,103.6801355,1.34187267,64.2,-1508041.94,6195570.95,148364.82
155,2230,550664,103.6801357,1.34187267,64.2,-1508041.95,6195570.97,148364.82
156,2230,550665,103.6801357,1.34187283,64.2,-1508041.96,6195570.96,148364.82
157,2230,550666,103.6801357,1.34187283,64.2,-1508041.97,6195571.01,148364.83
158,2230,550667,103.6801357,1.341873,64.2,-1508041.97,6195571.02,148364.84
159,2230,550668,103.6801357,1.34187317,64.3,-1508041.97,6195571.05,148364.86
160,2230,550669,103.6801357,1.34187333,64.3,-1508041.97,6195571.08,148364.88
161,2230,550670,103.6801355,1.3418735,64.3,-1508041.97,6195571.11,148364.9
162,2230,550671,103.6801352,1.34187367,64.4,-1508041.95,6195571.15,148364.93
163,2230,550672,103.680135,1.34187383,64.4,-1508041.94,6195571.18,148364.95
164,2230,550673,103.6801348,1.341874,64.4,-1508041.92,6195571.21,148364.97
165,2230,550674,103.6801347,1.34187433,64.4,-1508041.91,6195571.24,148364.99
166,2230,550675,103.6801345,1.3418745,64.4,-1508041.89,6195571.26,148365.01
167,2230,550676,103.6801343,1.3418745,64.5,-1508041.87,6195571.28,148365.02
168,2230,550677,103.6801345,1.3418745,64.5,-1508041.89,6195571.27,148365.02
169,2230,550678,103.6801345,1.3418745,64.5,-1508041.9,6195571.28,148365.03
170,2230,550679,103.6801345,1.3418745,64.5,-1508041.9,6195571.27,148365.03
171,2230,550680,103.6801347,1.3418745,64.4,-1508041.9,6195571.24,148365.02
172,2230,550681,103.6801347,1.3418745,64.4,-1508041.9,6195571.2,148365.02
173,2230,550682,103.6801348,1.3418745,64.4,-1508041.91,6195571.16,148365.01
174,2230,550683,103.6801347,1.3418745,64.3,-1508041.89,6195571.15,148365.02
175,2230,550684,103.6801345,1.3418745,64.3,-1508041.87,6195571.13,148365.02
176,2230,550685,103.6801345,1.3418745,64.3,-1508041.86,6195571.13,148365.01
177,2230,550686,103.6801345,1.34187433,64.3,-1508041.85,6195571.12,148365
178,2230,550687,103.6801345,1.34187433,64.3,-1508041.85,6195571.1,148364.99
179,2230,550688,103.6801343,1.34187417,64.3,-1508041.84,6195571.08,148364.99
180,2230,550689,103.6801345,1.34187417,64.2,-1508041.84,6195571.05,148364.97
181,2230,550690,103.6801347,1.341874,64.2,-1508041.85,6195571.04,148364.96
182,2230,550691,103.6801347,1.341874,64.2,-1508041.86,6195571,148364.96
183,2230,550692,103.6801348,1.341874,64.2,-1508041.86,6195570.97,148364.96
184,2230,550693,103.680135,1.341874,64.2,-1508041.88,6195570.96,148364.96
185,2230,550694,103.6801352,1.341874,64.1,-1508041.89,6195570.93,148364.96
186,2230,550695,103.6801352,1.34187417,64.1,-1508041.88,6195570.9,148364.97
187,2230,550696,103.6801352,1.34187417,64.1,-1508041.88,6195570.89,148364.97
188,2230,550697,103.6801353,1.34187417,64.1,-1508041.88,6195570.87,148364.98
189,2230,550698,103.6801353,1.34187433,64,-1508041.88,6195570.84,148364.99
190,2230,550699,103.6801353,1.34187433,64,-1508041.88,6195570.81,148364.99
191,2230,550700,103.6801353,1.34187433,64,-1508041.87,6195570.79,148365
192,2230,550701,103.6801355,1.3418745,64,-1508041.89,6195570.75,148365
193,2230,550702,103.6801357,1.3418745,63.9,-1508041.89,6195570.71,148365
194,2230,550703,103.6801357,1.3418745,63.9,-1508041.88,6195570.67,148365
195,2230,550704,103.6801357,1.3418745,63.9,-1508041.87,6195570.65,148365.01
196,2230,550705,103.6801357,1.34187467,63.8,-1508041.86,6195570.6,148365.02
197,2230,550706,103.6801357,1.34187467,63.8,-1508041.86,6195570.58,148365.03
198,2230,550707,103.6801355,1.34187483,63.8,-1508041.83,6195570.57,148365.04
199,2230,550708,103.6801353,1.341875,63.7,-1508041.81,6195570.55,148365.07
200,2230,550709,103.6801352,1.34187517,63.7,-1508041.8,6195570.55,148365.08
201,2230,550710,103.6801352,1.34187533,63.7,-1508041.79,6195570.54,148365.09
202,2230,550711,103.6801352,1.3418755,63.7,-1508041.79,6195570.51,148365.11
203,2230,550712,103.6801353,1.3418755,63.7,-1508041.79,6195570.49,148365.12
204,2230,550713,103.6801355,1.3418755,63.7,-1508041.81,6195570.46,148365.12
205,2230,550714,103.6801357,1.3418755,63.6,-1508041.83,6195570.43,148365.11
206,2230,550715,103.6801358,1.34187533,63.6,-1508041.83,6195570.39,148365.09
207,2230,550716,103.6801358,1.34187533,63.6,-1508041.83,6195570.36,148365.08
208,2230,550717,103.6801358,1.34187517,63.6,-1508041.82,6195570.35,148365.08
209,2230,550718,103.6801358,1.34187517,63.5,-1508041.82,6195570.34,148365.07
210,2230,550719,103.6801358,1.34187517,63.5,-1508041.82,6195570.33,148365.07
211,2230,550720,103.6801358,1.34187533,63.5,-1508041.81,6195570.32,148365.08
212,2230,550721,103.6801358,1.34187533,63.5,-1508041.81,6195570.31,148365.08
213,2230,550722,103.6801358,1.34187533,63.5,-1508041.8,6195570.29,148365.09
214,2230,550723,103.6801358,1.34187533,63.5,-1508041.8,6195570.26,148365.09
215,2230,550724,103.6801358,1.3418755,63.4,-1508041.79,6195570.25,148365.11
216,2230,550725,103.6801358,1.3418755,63.5,-1508041.8,6195570.25,148365.1
217,2230,550726,103.6801358,1.34187533,63.5,-1508041.8,6195570.25,148365.09
218,2230,550727,103.6801358,1.34187517,63.4,-1508041.79,6195570.22,148365.07
219,2230,550728,103.6801357,1.34187517,63.4,-1508041.77,6195570.2,148365.06
220,2230,550729,103.6801357,1.341875,63.4,-1508041.76,6195570.18,148365.05
221,2230,550730,103.6801353,1.341875,63.4,-1508041.74,6195570.19,148365.05
222,2230,550731,103.6801352,1.341875,63.4,-1508041.71,6195570.18,148365.05
223,2230,550732,103.680135,1.34187517,63.4,-1508041.69,6195570.2,148365.06
224,2230,550733,103.6801348,1.34187517,63.4,-1508041.68,6195570.24,148365.07
225,2230,550734,103.6801347,1.34187517,63.4,-1508041.67,6195570.25,148365.07
226,2230,550735,103.6801347,1.34187517,63.4,-1508041.67,6195570.26,148365.07
227,2230,550736,103.6801345,1.34187517,63.4,-1508041.66,6195570.28,148365.07
228,2230,550737,103.6801345,1.34187517,63.5,-1508041.65,6195570.29,148365.07
229,2230,550738,103.6801343,1.341875,63.5,-1508041.65,6195570.31,148365.06
230,2230,550739,103.6801342,1.341875,63.5,-1508041.63,6195570.32,148365.05
231,2230,550740,103.6801342,1.341875,63.5,-1508041.63,6195570.35,148365.05
232,2230,550741,103.680134,1.341875,63.5,-1508041.62,6195570.37,148365.04
233,2230,550742,103.6801338,1.341875,63.5,-1508041.61,6195570.39,148365.05
234,2230,550743,103.6801337,1.341875,63.6,-1508041.59,6195570.41,148365.05
235,2230,550744,103.6801335,1.34187517,63.6,-1508041.58,6195570.43,148365.07
236,2230,550745,103.6801335,1.34187517,63.6,-1508041.59,6195570.46,148365.07
237,2230,550746,103.6801335,1.34187517,63.6,-1508041.6,6195570.5,148365.08
238,2230,550747,103.6801335,1.34187517,63.7,-1508041.61,6195570.54,148365.08
239,2230,550748,103.6801335,1.34187533,63.7,-1508041.61,6195570.58,148365.09
240,2230,550749,103.6801335,1.34187517,63.8,-1508041.63,6195570.61,148365.08
241,2230,550750,103.6801337,1.341875,63.8,-1508041.64,6195570.65,148365.07
242,2230,550751,103.6801335,1.341875,63.9,-1508041.65,6195570.71,148365.05
243,2230,550752,103.6801335,1.34187483,63.9,-1508041.66,6195570.76,148365.04
244,2230,550753,103.6801335,1.34187467,64,-1508041.66,6195570.8,148365.03
245,2230,550754,103.6801333,1.3418745,64,-1508041.65,6195570.83,148365.01
246,2230,550755,103.6801332,1.3418745,64,-1508041.65,6195570.85,148365.01
247,2230,550756,103.6801332,1.34187467,64,-1508041.65,6195570.88,148365.02
248,2230,550757,103.6801333,1.34187467,64.1,-1508041.67,6195570.9,148365.04
249,2230,550758,103.6801333,1.34187483,64.1,-1508041.69,6195570.93,148365.05
250,2230,550759,103.6801335,1.341875,64.1,-1508041.7,6195570.94,148365.06
